Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
5.7,8.0E-4,0.0,0.0,0.0,0.0,7.9E-4,1.2E-4,7.5E-4
5.8,6.3E-4,0.0,0.0,0.0,0.0,6.3E-4,1.2E-4,6.0E-4
5.9,4.6E-4,0.0,0.0,0.0,0.0,4.6E-4,1.2E-4,4.3E-4
6.0,3.5E-4,0.0,0.0,0.0,0.0,3.5E-4,1.2E-4,3.2E-4
6.1,2.4E-4,0.0,0.0,0.0,0.0,2.4E-4,1.1E-4,2.2E-4
6.2,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,8.0E-5,1.8E-4
6.3,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,7.0E-5,1.4E-4
6.4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,5.0E-5,8.0E-5
6.5,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,3.0E-5,6.0E-5
6.6,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,2.0E-5,4.0E-5
6.7,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,2.0E-5,3.0E-5
6.8,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,2.0E-5,3.0E-5
6.9,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,2.0E-5,3.0E-5
7.0,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,2.0E-5,3.0E-5
7.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
