Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,501.24286,444.0,586.0,495.0,493.0,1.0,0.01467,457.61136
2.6,398.1753,349.0,468.0,394.0,388.0,1.0,0.01467,363.51126
2.7,316.29803,274.0,375.0,313.0,313.0,1.0,0.01467,288.75842
2.8,251.17473,214.0,300.0,248.0,244.0,1.0,0.01467,229.31088
2.9,199.52779,167.0,241.0,197.0,196.0,1.0,0.01467,182.15587
3.0,158.45535,130.0,194.0,157.0,155.0,1.0,0.01467,144.65906
3.1,125.84521,101.0,156.0,125.0,123.0,1.0,0.01467,114.8867
3.2,99.96224,78.0,126.0,99.0,98.0,1.0,0.01467,91.25047
3.3,79.38122,60.0,102.0,79.0,78.0,1.0,0.01467,72.46209
3.4,63.06335,46.0,83.0,62.0,63.0,1.0,0.01467,57.56295
3.5,50.07352,35.0,67.0,50.0,48.0,1.0,0.01467,45.70895
3.6,39.75025,27.0,55.0,39.0,38.0,1.0,0.01467,36.28321
3.7,31.5723,20.0,45.0,31.0,30.0,1.0,0.01467,28.82068
3.8,25.06792,15.0,37.0,25.0,24.0,1.0,0.01467,22.88371
3.9,19.91127,11.0,30.0,20.0,19.0,1.0,0.01467,18.17478
4.0,15.81123,8.0,25.0,16.0,16.0,1.0,0.01467,14.43163
4.1,12.5464,6.0,21.0,12.0,12.0,1.0,0.01467,11.45235
4.2,9.954,4.0,17.0,10.0,9.0,0.99989,0.01467,9.08618
4.3,7.89894,3.0,14.0,8.0,7.0,0.99945,0.01467,7.20956
4.4,6.25826,2.0,12.0,6.0,6.0,0.99732,0.01467,5.71169
4.5,4.95945,1.0,10.0,5.0,4.0,0.9914,0.01467,4.5252
4.6,3.92868,1.0,9.0,4.0,3.0,0.97597,0.01467,3.5851
4.7,3.11607,0.0,7.0,3.0,2.0,0.94831,0.01467,2.84381
4.8,2.46218,0.0,6.0,2.0,2.0,0.90516,0.01467,2.24483
4.9,1.94701,0.0,5.0,2.0,1.0,0.84487,0.01467,1.77574
5.0,1.53414,0.0,5.0,1.0,1.0,0.77166,0.01467,1.39833
5.1,1.20552,0.0,4.0,1.0,1.0,0.68695,0.01467,1.09845
5.2,0.94346,0.0,3.0,1.0,0.0,0.59867,0.01467,0.85971
5.3,0.73816,0.0,3.0,1.0,0.0,0.51211,0.01467,0.67248
5.4,0.57339,0.0,2.0,0.0,0.0,0.42781,0.01467,0.52257
5.5,0.44232,0.0,2.0,0.0,0.0,0.35018,0.01467,0.40289
5.6,0.33867,0.0,2.0,0.0,0.0,0.28172,0.01467,0.30827
5.7,0.25701,0.0,2.0,0.0,0.0,0.22178,0.01467,0.2337
5.8,0.1921,0.0,1.0,0.0,0.0,0.17151,0.01467,0.17433
5.9,0.14067,0.0,1.0,0.0,0.0,0.12869,0.01466,0.12762
6.0,0.10221,0.0,1.0,0.0,0.0,0.09544,0.01464,0.09264
6.1,0.07107,0.0,1.0,0.0,0.0,0.06726,0.00981,0.06444
6.2,0.04753,0.0,1.0,0.0,0.0,0.04553,0.00843,0.04272
6.3,0.03354,0.0,1.0,0.0,0.0,0.03247,0.0062,0.02999
6.4,0.0235,0.0,0.0,0.0,0.0,0.02291,0.00535,0.021
6.5,0.01695,0.0,0.0,0.0,0.0,0.01662,0.00421,0.01519
6.6,0.01209,0.0,0.0,0.0,0.0,0.01193,0.00343,0.01078
6.7,0.00864,0.0,0.0,0.0,0.0,0.00856,0.00272,0.00774
6.8,0.00605,0.0,0.0,0.0,0.0,0.00603,0.00222,0.00543
6.9,0.00414,0.0,0.0,0.0,0.0,0.00414,0.00171,0.00371
7.0,0.00305,0.0,0.0,0.0,0.0,0.00305,0.00138,0.00274
7.1,0.00218,0.0,0.0,0.0,0.0,0.00218,0.00117,0.00197
7.2,0.00142,0.0,0.0,0.0,0.0,0.00142,0.001,0.00128
7.3,9.2E-4,0.0,0.0,0.0,0.0,9.2E-4,7.7E-4,8.1E-4
7.4,7.2E-4,0.0,0.0,0.0,0.0,7.2E-4,6.6E-4,6.3E-4
7.5,5.0E-4,0.0,0.0,0.0,0.0,5.0E-4,5.0E-4,4.2E-4
7.6,2.5E-4,0.0,0.0,0.0,0.0,2.5E-4,2.5E-4,2.2E-4
7.7,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,4.0E-5
7.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
